14097.5,1837.66,444.799,413.908
75651.2,1765.36,438.283,409.406
144982,2239.69,451.192,418.536
17878.2,2435.97,457.88,411.398
16522.5,2226.02,445.643,415.06
7843.78,1632.01,623.049,707.357
35761.5,1482.15,610.989,710.694
28809.2,1554.23,610.076,711.628
18588,1418.3,606.779,705.712
22123.9,1834.83,626.129,705.605
